Date, Prices (EUR_MWh), Generation forecast (FR), System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Grid load forecast (BE) (MW)
2018-01-25 08:00,41.33,72288,69967,1139,12247
2018-01-25 09:00,40.2,73448,69472,1117,12396
2018-01-25 10:00,39.89,73547,69698,1099,12366
2018-01-25 11:00,39.87,73901,69663,1068,12320
2018-01-25 12:00,41.39,73160,70422,1046,12026
2018-01-25 13:00,41.13,73222,71019,998,11901
2018-01-25 14:00,43.98,72971,68308,917,11718
2018-01-25 15:00,45.29,73102,66054,842,11696
2018-01-25 16:00,45.47,73597,65548,798,11690
2018-01-25 17:00,49.37,73941,66864,777,11986
2018-01-25 18:00,53.59,75550,71556,779,12657
2018-01-25 19:00,49.93,76430,75624,807,12159
2018-01-25 20:00,43.71,74408,71493,834,11510
2018-01-25 21:00,38.98,70709,66353,824,11048
2018-01-25 22:00,38.62,69545,62673,804,11046
2018-01-25 23:00,38,69608,65846,788,11262
2018-01-26 00:00,37.23,68254,64405,757,10279
2018-01-26 01:00,35.03,65967,59201,737,9691
2018-01-26 02:00,34.1,64996,59431,723,9188
2018-01-26 03:00,33.01,65219,56133,719,9055
2018-01-26 04:00,33.07,65779,54516,677,9025
2018-01-26 05:00,34.9,66807,55598,585,9489
2018-01-26 06:00,39.91,71200,59364,477,10467
2018-01-26 07:00,51.27,76223,66362,385,11661
2018-01-26 08:00,54.72,78962,72000,316,12362
2018-01-26 09:00,54.52,78617,71825,263,12375
2018-01-26 10:00,54.02,78057,72256,218,12261
2018-01-26 11:00,53.18,77553,72016,171,12297
2018-01-26 12:00,50.23,77142,72493,129,12112
2018-01-26 13:00,49.2,76208,72558,108,11944
2018-01-26 14:00,48.96,75338,68992,98,11670
2018-01-26 15:00,48.25,74844,66664,89,11617
2018-01-26 16:00,48.25,75005,65631,88,11626
2018-01-26 17:00,51.15,75726,66729,96,11844
2018-01-26 18:00,54.7,77781,71685,100,12333
2018-01-26 19:00,52.09,78223,74813,96,11879
2018-01-26 20:00,46,76280,71469,92,11387
2018-01-26 21:00,40.44,74431,67104,84,10856
2018-01-26 22:00,40.43,73644,64144,76,10850
2018-01-26 23:00,39,72943,67971,70,11146
2018-01-27 00:00,36.81,70856,66365,65,10422
2018-01-27 01:00,33.8,67184,60440,64,10009
2018-01-27 02:00,32.87,66173,60204,60,9472
2018-01-27 03:00,32.53,65426,56332,62,9208
2018-01-27 04:00,32.53,64770,54182,78,9162
2018-01-27 05:00,31.79,64842,53964,102,9103
2018-01-27 06:00,32.51,65777,55854,142,9275
2018-01-27 07:00,34.65,68664,58711,219,9537
2018-01-27 08:00,43.45,71216,61509,333,10087
2018-01-27 09:00,47.19,73122,63686,446,10578
2018-01-27 10:00,47.04,73884,66068,557,10993
2018-01-27 11:00,43.93,73352,66558,671,11156
2018-01-27 12:00,41.92,73048,68055,800,11299
2018-01-27 13:00,38.06,71571,69202,947,11169
2018-01-27 14:00,32.5,68965,64991,1098,10993
2018-01-27 15:00,32.1,67949,62368,1254,10844
2018-01-27 16:00,32.06,67297,60623,1399,10659
2018-01-27 17:00,37,68261,60741,1551,11001
2018-01-27 18:00,39.7,70596,65327,1705,11709
2018-01-27 19:00,36.55,70238,68864,1840,11422
2018-01-27 20:00,37.62,67845,66480,1935,10954
2018-01-27 21:00,31.47,66326,63172,1982,10419
2018-01-27 22:00,36.29,65724,61733,1988,10218
2018-01-27 23:00,37.96,67283,65476,1962,10698
2018-01-28 00:00,36.6,65782,64386,1914,9953
2018-01-28 01:00,28.64,62858,60560,1842,9457
2018-01-28 02:00,26.58,61715,59971,1729,8999
2018-01-28 03:00,14.61,58282,56063,1602,8690
2018-01-28 04:00,14.97,57560,53933,1481,8487
2018-01-28 05:00,13.01,56484,52704,1368,8553
2018-01-28 06:00,11.83,56899,53589,1277,8647
2018-01-28 07:00,13.61,57876,54919,1207,8794
2018-01-28 08:00,19.28,60002,56411,1149,9193
2018-01-28 09:00,27.37,62592,58200,1126,9714
2018-01-28 10:00,30.89,64302,60864,1162,10161
2018-01-28 11:00,27.4,64657,62267,1259,10463
2018-01-28 12:00,27.19,64980,64208,1375,10707
2018-01-28 13:00,24.92,63020,64813,1469,10445
2018-01-28 14:00,22.41,60039,59267,1534,10033
2018-01-28 15:00,17.89,59346,56232,1566,9901
2018-01-28 16:00,17.54,58884,54618,1575,9959
2018-01-28 17:00,28.02,59206,54682,1576,10374
2018-01-28 18:00,35.87,65482,58911,1583,11164
2018-01-28 19:00,40.77,68194,64262,1585,10910
2018-01-28 20:00,35.78,67439,63023,1577,10563
2018-01-28 21:00,32.4,64920,60790,1569,9899
2018-01-28 22:00,33.7,64229,58410,1559,9784
2018-01-28 23:00,29.9,65589,62429,1569,10088
2018-01-29 00:00,28.59,64143,60924,1594,9478
2018-01-29 01:00,28.25,62598,57855,1720,8902
2018-01-29 02:00,23.19,61490,57946,1765,8441
2018-01-29 03:00,14.39,59708,54826,1807,8232
2018-01-29 04:00,10.01,59449,53161,1841,8192
2018-01-29 05:00,19.44,60835,54224,1865,8729
2018-01-29 06:00,33.46,64790,58973,1876,9702
2018-01-29 07:00,49.53,72233,66868,1886,11049
2018-01-29 08:00,49.12,73857,71678,1896,11805
2018-01-29 09:00,50.18,75168,71969,1902,12094
2018-01-29 10:00,49.44,74509,72442,1916,12231
2018-01-29 11:00,47.4,74241,72061,1941,12226
2018-01-29 12:00,43.22,73220,72361,1977,12100
2018-01-29 13:00,38.92,72690,72004,2018,12013
2018-01-29 14:00,38.21,71374,69383,2048,11800
2018-01-29 15:00,36.23,70003,66790,2069,11722
2018-01-29 16:00,36.95,69520,65381,2086,11590
2018-01-29 17:00,48.09,70947,65245,2062,11793
2018-01-29 18:00,49.72,73829,69575,1898,12467
2018-01-29 19:00,49.99,76608,74202,1702,12146
2018-01-29 20:00,41.32,73825,70849,1567,11693
2018-01-29 21:00,36.69,72155,66257,1291,11140
2018-01-29 22:00,34,71146,62902,967,10838
2018-01-29 23:00,40.95,71901,66569,784,10946
2018-01-30 00:00,45,68178,64644,661,10079
2018-01-30 01:00,39,65319,60663,435,9673
2018-01-30 02:00,36.42,64158,60673,357,9199
2018-01-30 03:00,24.34,63177,57416,277,9060
2018-01-30 04:00,21.42,63296,55715,215,9012
2018-01-30 05:00,35,64931,56616,178,9461
2018-01-30 06:00,44,69859,60922,156,10419
2018-01-30 07:00,47.35,75286,69035,141,11430
2018-01-30 08:00,49.92,78052,73962,130,12203
2018-01-30 09:00,49.59,78167,73498,132,12264
2018-01-30 10:00,46.95,77535,73640,144,12161
2018-01-30 11:00,45.05,76813,73096,147,12048
2018-01-30 12:00,48.77,76252,73313,146,11780
2018-01-30 13:00,41.25,75470,73093,146,11712
2018-01-30 14:00,39.98,74837,69868,139,11683
2018-01-30 15:00,41.92,75026,67833,136,11806
2018-01-30 16:00,44.95,75524,66529,139,11685
2018-01-30 17:00,52.39,77912,67139,155,11898
2018-01-30 18:00,57.97,80062,72000,228,12666
2018-01-30 19:00,53.78,80729,76857,362,12291
2018-01-30 20:00,44.98,77436,72920,523,11643
2018-01-30 21:00,38.97,74636,68077,709,11017
2018-01-30 22:00,38.53,72690,64892,917,10801
2018-01-30 23:00,38.64,72024,68304,1126,10892
2018-01-31 00:00,37.82,67063,66118,1329,10216
2018-01-31 01:00,31,63246,60755,1003,9712
2018-01-31 02:00,27.46,62512,60787,1203,9246
2018-01-31 03:00,20.7,61021,57352,1514,9042
2018-01-31 04:00,21.74,60532,55762,1786,8961
2018-01-31 05:00,26.41,62537,56370,1936,9296
2018-01-31 06:00,31.74,65047,60438,2030,10184
2018-01-31 07:00,35.53,68806,67929,2083,11191
2018-01-31 08:00,38.44,70943,72762,2113,11858
2018-01-31 09:00,37.8,71104,72992,2124,12033
2018-01-31 10:00,37.05,71388,73014,2128,11992
2018-01-31 11:00,40.11,71270,72613,2141,12092
2018-01-31 12:00,35.73,70816,73441,2151,11995
2018-01-31 13:00,32.94,69498,73427,2145,12016
2018-01-31 14:00,32.34,67250,70148,2129,11984
2018-01-31 15:00,36,67254,67756,2086,12057
2018-01-31 16:00,32.47,67042,66555,2015,11923
2018-01-31 17:00,36.97,68907,67288,1923,12021
2018-01-31 18:00,48.79,72530,71290,1813,12817
2018-01-31 19:00,52.7,73550,76372,1703,12432
2018-01-31 20:00,37.42,72245,72950,1617,11755
2018-01-31 21:00,34,68631,68114,1562,11049
2018-01-31 22:00,36.92,66261,64261,1517,10939
2018-01-31 23:00,38.01,67106,68061,1491,11173
2018-02-01 00:00,31.87,64641,66185,1483,10498
2018-02-01 01:00,25.81,62561,61213,1464,9818
2018-02-01 02:00,25.63,62109,61354,1500,9310
2018-02-01 03:00,22.44,60989,58076,1556,9194
2018-02-01 04:00,23.29,60897,56420,1605,9161
2018-02-01 05:00,26.76,62155,56981,1636,9493
2018-02-01 06:00,32.8,66171,61290,1626,10479
2018-02-01 07:00,48.65,74217,69274,1586,11607
2018-02-01 08:00,49.46,76158,74128,1520,12381
2018-02-01 09:00,48.92,76614,74071,1432,12550
2018-02-01 10:00,51.16,76035,74499,1377,12617
2018-02-01 11:00,50.48,75321,74397,1347,12649
2018-02-01 12:00,48.77,75392,75080,1317,12452
2018-02-01 13:00,47.64,74644,75424,1298,12391
2018-02-01 14:00,49.7,74139,72484,1262,12176
2018-02-01 15:00,40.1,72902,70636,1187,12216
2018-02-01 16:00,43.81,73035,69138,1085,12214
2018-02-01 17:00,46.32,74897,69726,984,12296
2018-02-01 18:00,56.12,77361,73523,935,13025
2018-02-01 19:00,55.81,78767,78544,934,12726
2018-02-01 20:00,46.07,75690,75063,970,12120
2018-02-01 21:00,36.95,72527,70467,1039,11500
2018-02-01 22:00,42.92,70904,67064,1109,11308
2018-02-01 23:00,42.59,70937,70698,1170,11459
2018-02-02 00:00,32.47,68337,68886,1217,10518
2018-02-02 01:00,31.8,64519,64624,1415,10016
2018-02-02 02:00,31.23,64251,64707,1446,9645
2018-02-02 03:00,29.74,62993,61566,1477,9495
2018-02-02 04:00,30.1,63041,59971,1507,9388
2018-02-02 05:00,33.24,63640,60678,1536,9705
2018-02-02 06:00,37.4,68507,64984,1570,10608
2018-02-02 07:00,45.79,75438,72626,1578,11759
2018-02-02 08:00,49.62,77814,77625,1553,12419
2018-02-02 09:00,48.87,78125,77518,1462,12500
2018-02-02 10:00,49.38,77996,77477,1346,12434
2018-02-02 11:00,47.09,76889,77072,1243,12512
2018-02-02 12:00,44.9,75861,77000,1105,12330
2018-02-02 13:00,40.95,75429,76953,995,12221
2018-02-02 14:00,40.9,75009,73359,939,12045
2018-02-02 15:00,41.11,75007,71341,913,11985
2018-02-02 16:00,43.29,75292,70010,930,11894
2018-02-02 17:00,48.02,76445,70399,941,11944
2018-02-02 18:00,47.96,77964,73869,916,12629
2018-02-02 19:00,46.43,78312,77887,858,12193
2018-02-02 20:00,43.39,76266,74999,770,11682
2018-02-02 21:00,40.06,73078,70935,665,11154
2018-02-02 22:00,40.08,71831,68026,547,11021
2018-02-02 23:00,39.3,72559,72111,436,11328
2018-02-03 00:00,37.27,70524,70039,369,10694
2018-02-03 01:00,35.48,67053,65824,96,10137
2018-02-03 02:00,34.02,65814,65723,91,9561
2018-02-03 03:00,35.02,63651,61924,99,9258
2018-02-03 04:00,33.73,64063,59661,110,9125
2018-02-03 05:00,34.31,63815,59146,119,9133
2018-02-03 06:00,34.73,64860,61069,121,9293
2018-02-03 07:00,37.42,67293,63769,118,9569
2018-02-03 08:00,41.88,69937,66337,113,10077
2018-02-03 09:00,45.45,72395,68879,109,10642
2018-02-03 10:00,45.84,73335,71165,103,11023
2018-02-03 11:00,47.08,73402,71261,99,11199
2018-02-03 12:00,46.31,73594,72250,90,11294
2018-02-03 13:00,43.72,72630,73446,79,11168
2018-02-03 14:00,39.97,71071,68647,73,10873
2018-02-03 15:00,39.12,70224,66455,68,10718
2018-02-03 16:00,40.96,70137,65003,65,10604
2018-02-03 17:00,47.38,71473,65017,65,10603
2018-02-03 18:00,50.54,73744,69265,59,11622
2018-02-03 19:00,50.26,74834,73501,52,11428
2018-02-03 20:00,43.5,73218,71080,56,10845
2018-02-03 21:00,39.5,70610,67839,67,10324
2018-02-03 22:00,41.74,70565,66129,85,10127
2018-02-03 23:00,41.4,70652,70193,123,10520
2018-02-04 00:00,41.45,68038,68845,183,10082
2018-02-04 01:00,37.1,64714,65290,668,9658
2018-02-04 02:00,35.2,62222,65241,786,9133
2018-02-04 03:00,31.87,60813,61319,853,8819
2018-02-04 04:00,31.81,60218,58920,924,8621
2018-02-04 05:00,31.81,60944,57866,992,8772
2018-02-04 06:00,34.52,61327,59074,1033,8904
2018-02-04 07:00,38.57,62156,60279,1031,9000
2018-02-04 08:00,41,62951,61841,952,9366
2018-02-04 09:00,43.31,64218,64337,816,9867
2018-02-04 10:00,40.43,65221,67311,724,10320
2018-02-04 11:00,40,65885,68880,693,10622
2018-02-04 12:00,40.15,66191,70747,763,10956
2018-02-04 13:00,37.76,64640,71984,913,10712
2018-02-04 14:00,33.9,62693,66640,1050,10344
2018-02-04 15:00,33.22,62260,64134,1161,10205
2018-02-04 16:00,34.25,62392,63002,1241,10114
2018-02-04 17:00,39.71,66083,63191,1280,10150
2018-02-04 18:00,48.7,70585,68045,1288,11243
2018-02-04 19:00,50.88,72605,74305,1297,11244
2018-02-04 20:00,45.45,72136,73066,1301,10962
2018-02-04 21:00,36.98,69888,70581,1256,10396
2018-02-04 22:00,38.3,69627,68025,1188,10257
2018-02-04 23:00,40.31,69629,72058,1123,10521
2018-02-05 00:00,33.2,66966,70323,1041,10071
2018-02-05 01:00,33.23,66035,66669,996,9564
2018-02-05 02:00,30.92,65950,67122,956,9158
2018-02-05 03:00,30.93,64686,64067,927,8821
2018-02-05 04:00,30.58,64069,62303,917,8789
2018-02-05 05:00,33.67,65698,63494,909,9218
2018-02-05 06:00,41.41,70337,68455,897,10158
2018-02-05 07:00,54.46,75165,76233,919,11449
2018-02-05 08:00,58.06,76688,81326,957,12239
2018-02-05 09:00,57.12,77217,82296,975,12441
2018-02-05 10:00,54.04,77392,83211,1000,12436
2018-02-05 11:00,51.88,76439,83070,1014,12551
2018-02-05 12:00,47.46,76031,83270,1003,12479
2018-02-05 13:00,45.53,75666,83294,983,12467
2018-02-05 14:00,46.9,74966,80659,967,12251
2018-02-05 15:00,48.77,74447,78679,967,12198
2018-02-05 16:00,53.4,74718,77741,991,12006
2018-02-05 17:00,56.93,76364,78342,1038,11930
2018-02-05 18:00,58.99,77878,82472,1102,12695
2018-02-05 19:00,55.41,79141,87787,1150,12424
2018-02-05 20:00,47.75,76458,84317,1156,12071
2018-02-05 21:00,39.97,73581,78814,1119,11647
2018-02-05 22:00,39,71462,74923,1045,11273
2018-02-05 23:00,37.21,71430,78609,960,11407
2018-02-06 00:00,36.99,70246,76550,874,10827
2018-02-06 01:00,35,67465,71202,743,10354
2018-02-06 02:00,35.08,66807,71684,629,9921
2018-02-06 03:00,35.38,65338,68381,520,9748
2018-02-06 04:00,36.25,65283,66449,439,9602
2018-02-06 05:00,37.51,66924,67179,399,9876
2018-02-06 06:00,45.12,72392,71345,397,10782
2018-02-06 07:00,56.77,77039,79224,417,11893
2018-02-06 08:00,62.51,78591,84045,428,12445
2018-02-06 09:00,62.09,78597,84348,411,12578
2018-02-06 10:00,60.07,78694,84539,377,12408
2018-02-06 11:00,58.39,77782,84087,342,12303
2018-02-06 12:00,54.12,77092,84180,315,12004
2018-02-06 13:00,53.22,76236,83979,294,11961
2018-02-06 14:00,52.91,75862,80694,280,11927
2018-02-06 15:00,51.45,75078,78842,283,11990
2018-02-06 16:00,53.75,75779,77995,307,12057
2018-02-06 17:00,60.21,77305,78946,361,12149
2018-02-06 18:00,65.5,78753,82970,438,13004
2018-02-06 19:00,61.87,80398,88713,501,12678
2018-02-06 20:00,55.64,78030,84770,507,12087
2018-02-06 21:00,47.92,75617,79623,463,11437
2018-02-06 22:00,46.4,74697,75923,392,11078
2018-02-06 23:00,48.92,75143,79424,322,11244
2018-02-07 00:00,42.75,73619,77196,272,10628
2018-02-07 01:00,39.21,71711,72322,408,10057
2018-02-07 02:00,38.25,70971,72835,350,9565
2018-02-07 03:00,35.28,68307,69629,318,9291
2018-02-07 04:00,34.78,67854,67849,299,9225
2018-02-07 05:00,38.56,71442,68596,284,9512
2018-02-07 06:00,47.37,73856,72566,273,10340
2018-02-07 07:00,59.06,79553,80106,253,11544
2018-02-07 08:00,61.92,80107,84848,222,12231
2018-02-07 09:00,63.56,79882,85756,182,12490
2018-02-07 10:00,58.35,80078,85982,143,12595
2018-02-07 11:00,51.53,79242,85585,116,12716
2018-02-07 12:00,48.64,78356,85586,100,12567
2018-02-07 13:00,49.17,77368,85499,96,12581
2018-02-07 14:00,49.22,76029,82296,102,12398
2018-02-07 15:00,51.23,75446,79971,115,12438
2018-02-07 16:00,53.46,76337,78958,136,12339
2018-02-07 17:00,60.19,78428,78973,160,12308
2018-02-07 18:00,66.38,79389,82782,182,13175
2018-02-07 19:00,65.62,81369,88617,207,12780
2018-02-07 20:00,53.04,79928,84948,226,12152
2018-02-07 21:00,51.11,76859,80201,217,11585
2018-02-07 22:00,50.05,75405,76656,182,11314
2018-02-07 23:00,48,74918,80414,140,11498
2018-02-08 00:00,48.95,72896,78410,102,10760
2018-02-08 01:00,45.87,71402,74544,127,10144
2018-02-08 02:00,43.94,71082,75466,111,9746
2018-02-08 03:00,42.57,68825,72124,100,9472
2018-02-08 04:00,43.36,68435,70228,96,9401
2018-02-08 05:00,44.17,70766,71121,98,9692
2018-02-08 06:00,51.87,73451,75272,97,10587
2018-02-08 07:00,62.83,78745,83062,94,11706
2018-02-08 08:00,68.34,78827,87697,93,12307
2018-02-08 09:00,67.72,78985,87637,88,12521
2018-02-08 10:00,67.62,78932,87691,84,12558
2018-02-08 11:00,59.84,78843,86825,85,12566
2018-02-08 12:00,53.4,77493,86457,90,12423
2018-02-08 13:00,53.19,76527,86140,99,12376
2018-02-08 14:00,52.93,75542,82255,119,12148
2018-02-08 15:00,53.62,73910,80077,146,12098
2018-02-08 16:00,57.03,73869,78721,177,12097
2018-02-08 17:00,65,74430,78648,217,12104
2018-02-08 18:00,73.87,76804,82374,274,12957
2018-02-08 19:00,71.04,79516,88662,359,12692
2018-02-08 20:00,58.82,78365,85506,484,12117
2018-02-08 21:00,53.95,76078,81124,636,11585
2018-02-08 22:00,53.99,75111,77921,785,11352
2018-02-08 23:00,49.08,74062,81737,908,11570
2018-02-09 00:00,45.3,74648,79716,992,11208
2018-02-09 01:00,44.1,73666,75093,1099,10807
2018-02-09 02:00,42.67,72907,76282,1135,10326
2018-02-09 03:00,38.35,70993,72743,1181,10095
2018-02-09 04:00,36.18,69936,70801,1238,9959
2018-02-09 05:00,37.56,71090,71637,1308,10194
2018-02-09 06:00,47.2,74515,75640,1393,11006
2018-02-09 07:00,53.58,78297,83129,1480,12132
2018-02-09 08:00,51.4,78929,87700,1547,12720
2018-02-09 09:00,48.1,79216,87978,1586,12851
2018-02-09 10:00,51.4,78733,88087,1606,12871
2018-02-09 11:00,51.43,78229,87038,1598,12912
2018-02-09 12:00,41.68,77256,86575,1542,12771
2018-02-09 13:00,45.95,76430,85990,1454,12701
2018-02-09 14:00,42.74,75046,81602,1329,12514
2018-02-09 15:00,43.94,74226,79213,1196,12403
2018-02-09 16:00,46.18,74259,77795,1078,12085
2018-02-09 17:00,49.59,75824,77358,971,12011
2018-02-09 18:00,52.8,78182,80262,896,12888
2018-02-09 19:00,54.74,80140,85759,873,12649
2018-02-09 20:00,50.33,78237,83140,909,12173
2018-02-09 21:00,42.94,75022,79192,987,11604
2018-02-09 22:00,41.35,73026,76169,1046,11444
2018-02-09 23:00,40.44,72768,80224,1061,11786
2018-02-10 00:00,42.3,72422,77806,1054,10894
2018-02-10 01:00,42.54,68988,72302,1127,10433
2018-02-10 02:00,39.92,67174,73000,1151,9929
2018-02-10 03:00,36.48,64578,68849,1162,9541
2018-02-10 04:00,35.6,63455,66625,1146,9274
2018-02-10 05:00,36.62,63958,66074,1088,9302
2018-02-10 06:00,38.28,66092,67773,996,9412
2018-02-10 07:00,41.32,68731,70439,884,9663
2018-02-10 08:00,45.9,71625,72556,760,10206
2018-02-10 09:00,49.9,73606,75271,650,10766
2018-02-10 10:00,49.29,74341,77640,556,11184
2018-02-10 11:00,48,73564,76969,482,11354
2018-02-10 12:00,45.92,72742,77720,461,11458
2018-02-10 13:00,42.47,71586,78347,505,11310
2018-02-10 14:00,40.28,69176,73047,589,10981
2018-02-10 15:00,40.03,68644,70025,675,10846
2018-02-10 16:00,40.2,68735,68471,778,10729
2018-02-10 17:00,42.98,71230,67777,934,10695
2018-02-10 18:00,45.44,72394,70576,1149,11733
2018-02-10 19:00,43.4,73320,76753,1390,11575
2018-02-10 20:00,38.86,69814,75122,1597,11031
2018-02-10 21:00,35.6,66783,72322,1754,10558
2018-02-10 22:00,35.6,66330,70334,1877,10403
2018-02-10 23:00,35.6,68759,74676,1977,10716
2018-02-11 00:00,26.18,66534,73432,2057,10264
2018-02-11 01:00,24.68,62469,69585,2113,9815
2018-02-11 02:00,18.1,61620,69715,2147,9335
2018-02-11 03:00,11.91,57344,65427,2173,9040
2018-02-11 04:00,10.9,56071,62917,2181,8797
2018-02-11 05:00,12.48,56152,61415,2159,8877
2018-02-11 06:00,11.78,58807,62005,2119,9001
2018-02-11 07:00,22.53,61603,62824,2078,9070
2018-02-11 08:00,27.38,62935,63655,2018,9364
2018-02-11 09:00,30.65,64371,66252,1949,9946
2018-02-11 10:00,30.89,66717,69225,1901,10368
2018-02-11 11:00,30.99,68012,70658,1892,10518
2018-02-11 12:00,30.82,68486,72804,1910,10773
2018-02-11 13:00,30.7,66760,73635,1917,10556
2018-02-11 14:00,30.59,63777,67811,1877,10214
2018-02-11 15:00,31,62630,65059,1805,10053
2018-02-11 16:00,31.78,62283,63682,1711,10063
2018-02-11 17:00,35.49,63082,63119,1601,10098
2018-02-11 18:00,50,68899,66033,1498,11263
2018-02-11 19:00,50,73166,73688,1422,11275
2018-02-11 20:00,47.22,72706,72904,1377,11033
2018-02-11 21:00,35,71527,70963,1364,10559
2018-02-11 22:00,47.5,70843,68337,1365,10424
2018-02-11 23:00,39.08,71178,72624,1361,10669
2018-02-12 00:00,42.35,68784,71093,1359,10035
2018-02-12 01:00,30.5,67978,67164,1430,9731
2018-02-12 02:00,30,66571,67966,1420,9266
2018-02-12 03:00,37.3,64722,64746,1401,9031
2018-02-12 04:00,38.29,64433,63154,1377,8987
2018-02-12 05:00,41.7,67185,64390,1338,9336
2018-02-12 06:00,46.1,71463,69235,1298,10287
2018-02-12 07:00,52.6,76615,77077,1250,11533
2018-02-12 08:00,56.41,78087,81507,1174,12218
2018-02-12 09:00,70.87,79172,82466,1087,12413
2018-02-12 10:00,62.1,79121,82866,996,12320
2018-02-12 11:00,62.1,78651,82347,927,12369
2018-02-12 12:00,51.02,76699,82226,895,12157
2018-02-12 13:00,56.3,75038,81748,882,12060
2018-02-12 14:00,44.83,73521,78285,848,11873
2018-02-12 15:00,52.58,72870,75806,787,11839
2018-02-12 16:00,46.97,72918,74406,724,11589
2018-02-12 17:00,52.7,75159,74130,671,11657
2018-02-12 18:00,61.44,77044,77756,636,12563
2018-02-12 19:00,56.97,80362,85008,641,12437
2018-02-12 20:00,52.65,78491,82559,684,12006
2018-02-12 21:00,46.1,75186,77505,736,11543
2018-02-12 22:00,42.8,73210,74216,791,11323
2018-02-12 23:00,49.74,73172,78413,867,11490
2018-02-13 00:00,38.43,71839,76822,956,10726
2018-02-13 01:00,34.35,69367,72221,1030,10347
2018-02-13 02:00,34.2,67656,73200,1040,9982
2018-02-13 03:00,33.36,66157,69903,1104,9817
2018-02-13 04:00,32.04,65519,68316,1165,9713
2018-02-13 05:00,33.58,67003,69284,1244,9921
2018-02-13 06:00,40.06,71339,73293,1329,10705
2018-02-13 07:00,50.04,76658,80887,1420,11836
