Date, Price, Grid load forecast, Wind power forecast
2016-08-17 06:00,25.78,35393,234
2016-08-17 07:00,28.76,38941,246
2016-08-17 08:00,29.73,40785,251
2016-08-17 09:00,30.01,41155,275
2016-08-17 10:00,30.64,41757,312
2016-08-17 11:00,30.33,41751,350
2016-08-17 12:00,30.18,41645,378
2016-08-17 13:00,30.07,41528,413
2016-08-17 14:00,29.66,41439,470
2016-08-17 15:00,28.94,40944,555
2016-08-17 16:00,28.36,40437,661
2016-08-17 17:00,28.85,40586,697
2016-08-17 18:00,28.55,40102,661
2016-08-17 19:00,28.69,39594,602
2016-08-17 20:00,28.26,39017,565
2016-08-17 21:00,28.06,38740,572
2016-08-17 22:00,26.76,37439,579
2016-08-17 23:00,24.98,35189,589
2016-08-18 00:00,23.03,33294,586
2016-08-18 01:00,21.47,32088,613
2016-08-18 02:00,21.11,31615,598
2016-08-18 03:00,20.73,31433,583
2016-08-18 04:00,20.82,31719,597
2016-08-18 05:00,22.71,33102,628
2016-08-18 06:00,25.72,36047,664
2016-08-18 07:00,27.65,39667,721
2016-08-18 08:00,28.74,41630,775
2016-08-18 09:00,28.99,42030,854
2016-08-18 10:00,28.88,42552,933
2016-08-18 11:00,28.56,42632,981
2016-08-18 12:00,28.44,42314,929
2016-08-18 13:00,28.36,42236,879
2016-08-18 14:00,28.16,42060,863
2016-08-18 15:00,27.91,41664,857
2016-08-18 16:00,27.37,41224,930
2016-08-18 17:00,27.95,41100,938
2016-08-18 18:00,28.12,40676,843
2016-08-18 19:00,28.73,40135,707
2016-08-18 20:00,28.18,39579,601
2016-08-18 21:00,27.54,39238,551
2016-08-18 22:00,26.36,37702,524
2016-08-18 23:00,24.86,35394,480
2016-08-19 00:00,23.62,33183,378
2016-08-19 01:00,22.7,32168,345
2016-08-19 02:00,22.06,31800,307
2016-08-19 03:00,21.8,31666,267
2016-08-19 04:00,21.99,32007,236
2016-08-19 05:00,24.03,33295,216
2016-08-19 06:00,26.84,36244,199
2016-08-19 07:00,30.1,39754,182
2016-08-19 08:00,31.17,41978,150
2016-08-19 09:00,31.43,42677,113
2016-08-19 10:00,31.56,43073,95
2016-08-19 11:00,31.36,43041,77
2016-08-19 12:00,30.68,42442,67
2016-08-19 13:00,30.28,41961,67
2016-08-19 14:00,29.89,41425,66
2016-08-19 15:00,29.21,40717,59
2016-08-19 16:00,28.36,40241,52
2016-08-19 17:00,28.76,40045,42
2016-08-19 18:00,28.65,39715,36
2016-08-19 19:00,28.57,38927,38
2016-08-19 20:00,27.86,38117,46
2016-08-19 21:00,27.24,37691,72
2016-08-19 22:00,26.5,36464,129
2016-08-19 23:00,25.16,34602,207
2016-08-20 00:00,24.38,31974,448
2016-08-20 01:00,23.68,30992,514
2016-08-20 02:00,22.8,30557,567
2016-08-20 03:00,22.63,30276,590
2016-08-20 04:00,22.28,30204,603
2016-08-20 05:00,22.19,30114,621
2016-08-20 06:00,23.09,30875,658
2016-08-20 07:00,24.74,32324,707
2016-08-20 08:00,25.55,33760,733
2016-08-20 09:00,26.28,35398,781
2016-08-20 10:00,26.69,36406,883
2016-08-20 11:00,26.73,36467,941
2016-08-20 12:00,26.31,36283,952
2016-08-20 13:00,25.72,36057,951
2016-08-20 14:00,25.55,35717,877
2016-08-20 15:00,25.19,35391,749
2016-08-20 16:00,25.25,35586,649
2016-08-20 17:00,25.87,35862,587
2016-08-20 18:00,26.24,35881,514
2016-08-20 19:00,26.05,35501,479
2016-08-20 20:00,25.91,35203,467
2016-08-20 21:00,26.09,35192,496
2016-08-20 22:00,25.57,34221,541
2016-08-20 23:00,24.81,32740,621
2016-08-21 00:00,22.14,31585,871
2016-08-21 01:00,21.31,30608,872
2016-08-21 02:00,20.63,29974,861
2016-08-21 03:00,20.39,29600,858
2016-08-21 04:00,20.12,29296,879
2016-08-21 05:00,20.08,29171,880
2016-08-21 06:00,20.47,29351,877
2016-08-21 07:00,21.54,30373,878
2016-08-21 08:00,22.38,31447,866
2016-08-21 09:00,23.79,32969,904
2016-08-21 10:00,24.45,34211,1008
2016-08-21 11:00,24.83,34906,1109
2016-08-21 12:00,24.94,34974,1172
2016-08-21 13:00,24.76,34830,1221
2016-08-21 14:00,24.57,34737,1208
2016-08-21 15:00,24.63,34664,1137
2016-08-21 16:00,24.77,34916,1038
2016-08-21 17:00,25.1,35444,911
2016-08-21 18:00,25.85,35726,765
2016-08-21 19:00,26.3,35808,608
2016-08-21 20:00,26.41,35820,515
2016-08-21 21:00,26.67,35948,510
2016-08-21 22:00,26.15,34925,532
2016-08-21 23:00,24.9,33148,567
2016-08-22 00:00,23.2,31738,521
2016-08-22 01:00,21.73,30817,565
2016-08-22 02:00,21.47,30409,581
2016-08-22 03:00,21.53,30346,572
2016-08-22 04:00,21.77,30619,595
2016-08-22 05:00,24.08,32050,614
2016-08-22 06:00,26.48,35263,631
2016-08-22 07:00,30.03,38743,616
2016-08-22 08:00,32.49,39768,605
2016-08-22 09:00,33.21,40446,627
2016-08-22 10:00,33.83,40998,673
2016-08-22 11:00,33.72,41154,747
2016-08-22 12:00,33.56,41188,808
2016-08-22 13:00,33.3,41143,865
2016-08-22 14:00,32.47,40903,874
2016-08-22 15:00,31.86,40406,794
2016-08-22 16:00,30.84,40020,715
2016-08-22 17:00,31.07,39975,641
2016-08-22 18:00,29.69,39650,554
2016-08-22 19:00,29.41,39220,496
2016-08-22 20:00,28.93,38833,495
2016-08-22 21:00,27.99,38487,545
2016-08-22 22:00,26.45,36969,624
2016-08-22 23:00,25.15,34473,678
2016-08-23 00:00,22.43,32739,840
2016-08-23 01:00,22.13,31718,820
2016-08-23 02:00,21.63,31223,750
2016-08-23 03:00,21.2,31132,657
2016-08-23 04:00,21.95,31425,582
2016-08-23 05:00,24.06,33125,520
2016-08-23 06:00,26.55,36029,463
2016-08-23 07:00,28.96,39519,405
2016-08-23 08:00,29.93,40153,367
2016-08-23 09:00,30.12,40872,349
2016-08-23 10:00,30.14,41444,331
2016-08-23 11:00,29.97,41637,315
2016-08-23 12:00,30.35,41684,313
2016-08-23 13:00,30.06,41700,320
2016-08-23 14:00,29.9,41356,318
2016-08-23 15:00,29.66,40688,296
2016-08-23 16:00,29.64,40268,257
2016-08-23 17:00,29.96,40139,203
2016-08-23 18:00,30.06,39788,152
2016-08-23 19:00,30,39403,114
2016-08-23 20:00,29.36,39049,88
2016-08-23 21:00,29.05,38686,68
2016-08-23 22:00,27.11,37132,60
2016-08-23 23:00,25.11,34751,51
2016-08-24 00:00,23.75,32906,54
2016-08-24 01:00,23.21,31917,64
2016-08-24 02:00,23.05,31418,73
2016-08-24 03:00,23.05,31287,82
2016-08-24 04:00,23.14,31529,104
2016-08-24 05:00,24.31,33272,142
2016-08-24 06:00,26.88,36195,188
2016-08-24 07:00,29.7,39721,243
2016-08-24 08:00,31.58,40401,273
2016-08-24 09:00,31.6,41144,300
2016-08-24 10:00,31.56,41723,352
2016-08-24 11:00,30.48,41907,414
2016-08-24 12:00,31.03,41892,479
2016-08-24 13:00,30.29,41796,557
2016-08-24 14:00,29.94,41512,613
2016-08-24 15:00,29.09,40773,665
2016-08-24 16:00,28.9,40325,711
2016-08-24 17:00,29.17,40215,734
2016-08-24 18:00,29.2,39845,705
2016-08-24 19:00,29.22,39442,660
2016-08-24 20:00,28.81,39038,695
2016-08-24 21:00,27.94,38679,802
2016-08-24 22:00,25.3,37081,899
2016-08-24 23:00,24.33,34710,932
2016-08-25 00:00,22.14,32691,1040
2016-08-25 01:00,21.65,31606,1020
2016-08-25 02:00,20.87,31114,1018
2016-08-25 03:00,20.78,31022,984
2016-08-25 04:00,21.09,31298,934
2016-08-25 05:00,23.11,32693,893
2016-08-25 06:00,26.54,35938,837
2016-08-25 07:00,28.72,39598,795
2016-08-25 08:00,29.59,40424,734
2016-08-25 09:00,29.92,41127,676
2016-08-25 10:00,30.31,41854,641
2016-08-25 11:00,30,42125,609
2016-08-25 12:00,30.05,42033,585
2016-08-25 13:00,29.83,41944,594
2016-08-25 14:00,29.38,41543,607
2016-08-25 15:00,28.92,41120,607
2016-08-25 16:00,28.46,40628,586
2016-08-25 17:00,28.96,40481,519
2016-08-25 18:00,28.98,40104,415
2016-08-25 19:00,29.55,39687,360
2016-08-25 20:00,28.91,39293,386
2016-08-25 21:00,28.38,38813,486
2016-08-25 22:00,25.61,37159,657
2016-08-25 23:00,24.34,34610,801
2016-08-26 00:00,22.74,32779,991
2016-08-26 01:00,21.06,31655,1050
2016-08-26 02:00,20.94,31070,1077
2016-08-26 03:00,20.77,30912,1076
2016-08-26 04:00,22.08,31183,1073
2016-08-26 05:00,23.64,32542,1073
2016-08-26 06:00,26.03,35534,1110
2016-08-26 07:00,28.77,39142,1130
2016-08-26 08:00,29.47,40181,1091
2016-08-26 09:00,29.41,40854,1067
2016-08-26 10:00,28.84,41274,1191
2016-08-26 11:00,28.32,41327,1336
2016-08-26 12:00,27.85,41087,1328
2016-08-26 13:00,27.03,40561,1275
2016-08-26 14:00,26.77,39948,1212
2016-08-26 15:00,26.36,39160,1136
2016-08-26 16:00,26.4,38625,1115
2016-08-26 17:00,27.21,38553,1106
2016-08-26 18:00,27.31,38264,1105
2016-08-26 19:00,26.96,37713,1150
2016-08-26 20:00,26.71,37275,1114
2016-08-26 21:00,26.53,36778,1043
2016-08-26 22:00,25.32,35312,1011
2016-08-26 23:00,24.07,33396,1015
2016-08-27 00:00,23.31,31467,1063
2016-08-27 01:00,22.35,30364,1009
2016-08-27 02:00,22.09,29792,890
2016-08-27 03:00,22.24,29592,777
2016-08-27 04:00,22.33,29498,692
2016-08-27 05:00,22.31,29513,660
2016-08-27 06:00,22.35,30054,609
2016-08-27 07:00,23.24,31529,540
2016-08-27 08:00,23.89,33037,493
2016-08-27 09:00,24.38,34670,456
2016-08-27 10:00,23.4,35627,463
2016-08-27 11:00,22.92,35790,426
2016-08-27 12:00,22.26,35612,353
2016-08-27 13:00,21.89,35405,309
2016-08-27 14:00,21.58,35115,276
2016-08-27 15:00,22.08,34962,242
2016-08-27 16:00,22.81,35061,207
2016-08-27 17:00,23.84,35492,165
2016-08-27 18:00,25.54,35565,119
2016-08-27 19:00,25.74,35295,95
2016-08-27 20:00,25.87,35243,97
2016-08-27 21:00,25.65,35083,129
2016-08-27 22:00,24.62,34042,176
2016-08-27 23:00,23.22,32454,247
2016-08-28 00:00,22.44,31277,514
2016-08-28 01:00,20.42,30281,639
2016-08-28 02:00,20.39,29735,739
2016-08-28 03:00,20.48,29498,922
2016-08-28 04:00,20.03,29318,1189
2016-08-28 05:00,19.54,29275,1482
2016-08-28 06:00,20.08,29378,1769
2016-08-28 07:00,20.81,30445,2001
2016-08-28 08:00,23.26,31883,1958
2016-08-28 09:00,23.69,33524,1879
2016-08-28 10:00,23.95,34793,1879
2016-08-28 11:00,24.06,35488,1729
2016-08-28 12:00,23.95,35728,1496
2016-08-28 13:00,23.89,35646,1304
2016-08-28 14:00,23.84,35550,1145
2016-08-28 15:00,23.62,35521,976
2016-08-28 16:00,23.64,35812,802
2016-08-28 17:00,24.18,36410,772
2016-08-28 18:00,24.36,36774,878
2016-08-28 19:00,25.23,37006,999
2016-08-28 20:00,26.16,37293,1087
2016-08-28 21:00,26.23,37155,1094
2016-08-28 22:00,25.07,35918,1167
2016-08-28 23:00,23.21,34008,1232
2016-08-29 00:00,21.87,32198,1062
2016-08-29 01:00,22.28,31304,1274
2016-08-29 02:00,21.55,30922,1403
2016-08-29 03:00,21.79,30925,1454
2016-08-29 04:00,21.37,31366,1681
2016-08-29 05:00,23.11,32962,1937
2016-08-29 06:00,26.92,36240,2111
2016-08-29 07:00,29.9,40058,2281
2016-08-29 08:00,33.35,40621,2389
2016-08-29 09:00,31.2,41475,2544
2016-08-29 10:00,30.11,42088,2726
2016-08-29 11:00,29.57,42290,2907
2016-08-29 12:00,29.46,42358,3056
2016-08-29 13:00,29.2,42397,3167
2016-08-29 14:00,28.56,42153,3223
2016-08-29 15:00,27.95,41743,3269
2016-08-29 16:00,26.93,41329,3336
2016-08-29 17:00,27.59,41266,3347
2016-08-29 18:00,27.96,40856,3270
2016-08-29 19:00,28.16,40541,3149
2016-08-29 20:00,28.14,40171,2993
2016-08-29 21:00,27.82,39522,2825
2016-08-29 22:00,25.59,37799,2623
2016-08-29 23:00,23.44,35347,2421
2016-08-30 00:00,23.74,33577,2086
2016-08-30 01:00,22.8,32585,1924
2016-08-30 02:00,22.35,32162,1802
2016-08-30 03:00,22.13,32114,1704
2016-08-30 04:00,21.67,32512,1610
2016-08-30 05:00,23.45,33998,1496
2016-08-30 06:00,27.75,37093,1381
2016-08-30 07:00,30.12,40625,1270
2016-08-30 08:00,35.58,41001,1210
2016-08-30 09:00,33.39,41526,1204
2016-08-30 10:00,32.84,41923,1275
2016-08-30 11:00,32.08,42056,1392
2016-08-30 12:00,31.18,42008,1477
2016-08-30 13:00,30.54,42033,1529
2016-08-30 14:00,29.92,41721,1504
2016-08-30 15:00,29.46,41339,1394
2016-08-30 16:00,28.27,40914,1266
2016-08-30 17:00,29.24,40764,1130
2016-08-30 18:00,30.33,40401,991
2016-08-30 19:00,32.48,40152,842
2016-08-30 20:00,31.33,39910,719
2016-08-30 21:00,29.98,39338,665
2016-08-30 22:00,26.89,37587,635
2016-08-30 23:00,24.86,35113,594
2016-08-31 00:00,23.66,33021,581
2016-08-31 01:00,21.88,32108,586
2016-08-31 02:00,21.29,31736,555
2016-08-31 03:00,20.99,31643,519
2016-08-31 04:00,21.07,31970,514
2016-08-31 05:00,23.73,33413,523
2016-08-31 06:00,26.94,36457,525
2016-08-31 07:00,30.05,39895,535
2016-08-31 08:00,31.04,40692,560
2016-08-31 09:00,31.17,41182,657
2016-08-31 10:00,31.04,41581,806
2016-08-31 11:00,29.67,41617,916
2016-08-31 12:00,28.96,41464,1003
2016-08-31 13:00,28.63,41448,1119
2016-08-31 14:00,28.02,41187,1233
2016-08-31 15:00,27.26,40682,1267
2016-08-31 16:00,26.83,40295,1289
2016-08-31 17:00,28.94,40221,1249
2016-08-31 18:00,28.75,39913,1150
2016-08-31 19:00,28.65,39765,1055
2016-08-31 20:00,27.77,39504,1018
2016-08-31 21:00,27.21,38854,1082
2016-08-31 22:00,24.75,36993,1215
2016-08-31 23:00,23.01,34502,1298
2016-09-01 00:00,21.23,32516,891
2016-09-01 01:00,20.45,31480,818
2016-09-01 02:00,20.27,31071,737
2016-09-01 03:00,20.67,30972,653
2016-09-01 04:00,21.31,31356,591
2016-09-01 05:00,23.57,32813,572
2016-09-01 06:00,25.97,35892,561
2016-09-01 07:00,29.12,39431,567
2016-09-01 08:00,30.28,40486,606
2016-09-01 09:00,30.29,40965,707
2016-09-01 10:00,29.05,41399,835
2016-09-01 11:00,28.54,41562,922
2016-09-01 12:00,26.62,41433,989
2016-09-01 13:00,26.5,41469,1060
2016-09-01 14:00,25.54,41128,1097
2016-09-01 15:00,25.02,40729,1125
2016-09-01 16:00,25.18,40334,1157
2016-09-01 17:00,26.62,40288,1113
2016-09-01 18:00,27.51,39839,1007
2016-09-01 19:00,27.86,39589,918
2016-09-01 20:00,26.78,39400,916
2016-09-01 21:00,25.97,38735,955
2016-09-01 22:00,24.5,36923,979
2016-09-01 23:00,23.39,34431,984
2016-09-02 00:00,22.88,32684,1227
2016-09-02 01:00,21.62,31616,1226
2016-09-02 02:00,21.11,31188,1134
2016-09-02 03:00,20.05,31136,1065
2016-09-02 04:00,20.29,31520,1008
2016-09-02 05:00,23.21,32982,922
2016-09-02 06:00,25.44,36008,839
2016-09-02 07:00,27.61,39573,848
2016-09-02 08:00,28.81,40381,960
2016-09-02 09:00,28.8,41002,1148
2016-09-02 10:00,27.34,41440,1371
2016-09-02 11:00,26.59,41537,1557
2016-09-02 12:00,25.93,41296,1670
2016-09-02 13:00,25.55,40944,1749
2016-09-02 14:00,24.76,40319,1818
2016-09-02 15:00,24.35,39699,1857
2016-09-02 16:00,24.94,39264,1754
2016-09-02 17:00,25.92,39162,1575
2016-09-02 18:00,26.35,38897,1375
2016-09-02 19:00,26.51,38500,1224
2016-09-02 20:00,25.9,38036,1120
2016-09-02 21:00,25.56,37308,1051
2016-09-02 22:00,24.24,35794,1047
2016-09-02 23:00,23.7,33831,1066
2016-09-03 00:00,23.24,32001,1162
2016-09-03 01:00,22.52,31006,1151
2016-09-03 02:00,22.07,30376,1133
2016-09-03 03:00,22.04,30164,1084
2016-09-03 04:00,21.83,30131,1051
2016-09-03 05:00,22.13,30272,1066
2016-09-03 06:00,22.84,30858,1085
2016-09-03 07:00,23.85,32263,1133
2016-09-03 08:00,24.3,33654,1199
2016-09-03 09:00,24.71,35310,1289
2016-09-03 10:00,24.54,36084,1317
2016-09-03 11:00,24.31,36291,1273
2016-09-03 12:00,23.87,36168,1297
2016-09-03 13:00,23.28,35842,1339
2016-09-03 14:00,23.02,35419,1312
2016-09-03 15:00,23.41,35250,1245
2016-09-03 16:00,23.73,35383,1125
2016-09-03 17:00,24.2,35865,922
2016-09-03 18:00,25.31,36080,733
2016-09-03 19:00,25.37,35985,587
2016-09-03 20:00,25.52,35917,478
2016-09-03 21:00,25.19,35506,429
2016-09-03 22:00,24.8,34388,403
2016-09-03 23:00,24.22,32859,360
2016-09-04 00:00,23.82,31628,314
2016-09-04 01:00,23.33,30667,243
2016-09-04 02:00,21.22,30208,213
2016-09-04 03:00,19.59,30085,241
2016-09-04 04:00,18.85,29961,333
2016-09-04 05:00,18.75,29938,443
2016-09-04 06:00,18.68,30094,549
2016-09-04 07:00,20.56,31051,663
2016-09-04 08:00,22.55,31884,694
2016-09-04 09:00,23.57,33544,671
2016-09-04 10:00,23.87,34768,696
2016-09-04 11:00,24.18,35268,741
2016-09-04 12:00,24,35408,804
2016-09-04 13:00,23.8,35364,866
2016-09-04 14:00,23.57,35233,912
2016-09-04 15:00,23.29,35108,936
2016-09-04 16:00,23.56,35361,943
2016-09-04 17:00,23.84,36016,942
2016-09-04 18:00,24.32,36422,928
2016-09-04 19:00,24.88,36794,926
2016-09-04 20:00,25.83,36990,965
2016-09-04 21:00,25.29,36616,1035
2016-09-04 22:00,24.95,35289,1126
2016-09-04 23:00,23.56,33294,1167
2016-09-05 00:00,21.67,32063,827
2016-09-05 01:00,20.48,31597,893
2016-09-05 02:00,20.21,31208,958
2016-09-05 03:00,19.9,31259,895
2016-09-05 04:00,21.31,31725,862
2016-09-05 05:00,23.08,33589,869
2016-09-05 06:00,25.69,36897,854
2016-09-05 07:00,27.77,40521,795
2016-09-05 08:00,30.13,41276,671
2016-09-05 09:00,29.65,41757,558
2016-09-05 10:00,29.84,41887,489
2016-09-05 11:00,30.19,41837,406
2016-09-05 12:00,30.03,41626,323
2016-09-05 13:00,29.14,41525,258
2016-09-05 14:00,28.99,41264,207
2016-09-05 15:00,28.45,40812,168
2016-09-05 16:00,27.95,40421,145
2016-09-05 17:00,28.1,40361,138
2016-09-05 18:00,28.82,40127,124
2016-09-05 19:00,30.06,40109,108
2016-09-05 20:00,29.54,39911,101
2016-09-05 21:00,29.26,39114,121
2016-09-05 22:00,26.3,37238,174
2016-09-05 23:00,24.75,34716,235
2016-09-06 00:00,24.18,32976,141
2016-09-06 01:00,23.89,31993,205
2016-09-06 02:00,23.57,31633,280
2016-09-06 03:00,22.72,31620,354
2016-09-06 04:00,22.92,32050,450
2016-09-06 05:00,24.13,33997,560
2016-09-06 06:00,27.34,37303,649
2016-09-06 07:00,29.48,40964,721
2016-09-06 08:00,30.06,41657,693
2016-09-06 09:00,29.96,42030,702
2016-09-06 10:00,29.43,42183,878
2016-09-06 11:00,28.09,42107,1082
2016-09-06 12:00,26.17,41628,1233
2016-09-06 13:00,25.89,41613,1374
2016-09-06 14:00,25.73,41370,1457
2016-09-06 15:00,25.73,40996,1477
2016-09-06 16:00,26.06,40655,1479
2016-09-06 17:00,26.22,40682,1423
2016-09-06 18:00,26.35,40466,1324
2016-09-06 19:00,26.18,40394,1239
2016-09-06 20:00,26.17,40263,1220
2016-09-06 21:00,25.64,39280,1226
2016-09-06 22:00,24.22,37123,1237
2016-09-06 23:00,23.33,34467,1234
2016-09-07 00:00,20.6,32423,1297
2016-09-07 01:00,19.59,31332,1273
2016-09-07 02:00,18.94,30858,1225
2016-09-07 03:00,19.1,30789,1159
2016-09-07 04:00,20.21,31223,1068
2016-09-07 05:00,23.26,33242,912
2016-09-07 06:00,25.31,36617,718
2016-09-07 07:00,27.24,40479,596
2016-09-07 08:00,27.74,41123,541
2016-09-07 09:00,27.84,41563,502
2016-09-07 10:00,26.75,41866,467
2016-09-07 11:00,26.41,41880,436
2016-09-07 12:00,26.11,41478,412
2016-09-07 13:00,26.07,41478,401
2016-09-07 14:00,25.69,41251,386
2016-09-07 15:00,25.66,40930,352
2016-09-07 16:00,25.82,40608,324
2016-09-07 17:00,26.94,40634,291
2016-09-07 18:00,27.04,40323,256
2016-09-07 19:00,27.53,40290,232
2016-09-07 20:00,27.44,40098,221
2016-09-07 21:00,26.69,38960,213
2016-09-07 22:00,24.85,36872,213
2016-09-07 23:00,24.22,34256,214
2016-09-08 00:00,23.38,32198,170
2016-09-08 01:00,23,31204,163
2016-09-08 02:00,22.59,30783,169
2016-09-08 03:00,22.13,30727,178
2016-09-08 04:00,22.22,31187,186
2016-09-08 05:00,23.24,33188,204
2016-09-08 06:00,25.73,36572,217
2016-09-08 07:00,28.33,40365,239
2016-09-08 08:00,29.17,41195,276
2016-09-08 09:00,29.34,41579,296
2016-09-08 10:00,28.41,41850,364
2016-09-08 11:00,27.96,41864,520
2016-09-08 12:00,27.68,41460,742
2016-09-08 13:00,27.28,41451,951
2016-09-08 14:00,26.6,41179,1085
2016-09-08 15:00,26.21,40852,1154
2016-09-08 16:00,26.2,40566,1180
2016-09-08 17:00,27.77,40509,1105
2016-09-08 18:00,28.11,40201,939
2016-09-08 19:00,28.35,40209,876
2016-09-08 20:00,27.95,40051,888
2016-09-08 21:00,26.95,39056,911
2016-09-08 22:00,24.45,37118,947
2016-09-08 23:00,24.05,34561,898
2016-09-09 00:00,23.27,32515,534
2016-09-09 01:00,22.48,31558,505
2016-09-09 02:00,21.84,31134,537
2016-09-09 03:00,21.43,31068,549
2016-09-09 04:00,21.87,31549,511
2016-09-09 05:00,23.4,33602,527
2016-09-09 06:00,26.14,36941,569
2016-09-09 07:00,27.85,40637,600
2016-09-09 08:00,27.69,42344,617
2016-09-09 09:00,27.79,41677,602
2016-09-09 10:00,27.97,42088,591
2016-09-09 11:00,27.84,42025,582
2016-09-09 12:00,27.18,41397,567
2016-09-09 13:00,26.17,41027,548
2016-09-09 14:00,25.71,40308,520
2016-09-09 15:00,25.73,39781,500
2016-09-09 16:00,26.03,39380,482
2016-09-09 17:00,26.45,39290,447
2016-09-09 18:00,26.52,39126,386
2016-09-09 19:00,26.6,38901,340
2016-09-09 20:00,26.28,38432,348
2016-09-09 21:00,25.79,37425,391
2016-09-09 22:00,24.43,35903,451
2016-09-09 23:00,23.79,33833,522
2016-09-10 00:00,24.04,31977,625
2016-09-10 01:00,23.65,30923,731
2016-09-10 02:00,23.38,30340,800
2016-09-10 03:00,22.98,30158,823
2016-09-10 04:00,22.61,30244,858
2016-09-10 05:00,23.02,30452,903
2016-09-10 06:00,23.4,30968,947
2016-09-10 07:00,24.02,32249,990
2016-09-10 08:00,24.37,33721,985
2016-09-10 09:00,24.65,35444,993
2016-09-10 10:00,24.22,36298,1086
2016-09-10 11:00,24.13,36369,1143
2016-09-10 12:00,23.92,36218,1121
2016-09-10 13:00,23.8,35823,1079
2016-09-10 14:00,23.72,35490,998
2016-09-10 15:00,24.02,35375,871
2016-09-10 16:00,24.4,35600,744
2016-09-10 17:00,25.17,36248,645
2016-09-10 18:00,26.36,36521,593
2016-09-10 19:00,26.46,36614,617
2016-09-10 20:00,26.34,36515,743
2016-09-10 21:00,25.48,35784,970
2016-09-10 22:00,24.35,34437,1225
2016-09-10 23:00,24.01,32752,1419
2016-09-11 00:00,22.99,31256,1580
2016-09-11 01:00,20.9,30295,1716
2016-09-11 02:00,20.39,29816,1796
2016-09-11 03:00,20.14,29614,1810
2016-09-11 04:00,20.07,29538,1827
2016-09-11 05:00,20.23,29516,1735
2016-09-11 06:00,20.44,29653,1493
2016-09-11 07:00,20.52,30446,1312
2016-09-11 08:00,22.95,32049,1148
2016-09-11 09:00,23.87,33591,1024
2016-09-11 10:00,23.97,33938,1002
2016-09-11 11:00,24.09,34530,949
2016-09-11 12:00,24.04,34683,873
2016-09-11 13:00,23.62,34763,807
2016-09-11 14:00,23.08,34799,682
2016-09-11 15:00,23.04,34691,542
2016-09-11 16:00,23.55,35062,423
2016-09-11 17:00,24.59,35819,305
2016-09-11 18:00,24.92,36441,195
2016-09-11 19:00,25.23,37144,126
2016-09-11 20:00,25.57,37365,89
2016-09-11 21:00,25.17,36744,68
2016-09-11 22:00,24.71,35238,71
2016-09-11 23:00,24.23,33101,82
2016-09-12 00:00,22.67,31671,122
2016-09-12 01:00,20.92,30900,171
2016-09-12 02:00,20.82,30563,239
2016-09-12 03:00,20.55,30667,354
2016-09-12 04:00,21,31249,507
2016-09-12 05:00,23.27,33081,638
2016-09-12 06:00,25.27,36574,729
2016-09-12 07:00,27.54,40354,834
2016-09-12 08:00,28.61,42078,881
2016-09-12 09:00,28.62,41808,866
2016-09-12 10:00,27.97,42098,852
2016-09-12 11:00,26.96,42141,816
2016-09-12 12:00,26.54,41945,756
